QM Energy	FF Energy
    -0.000522388    -0.000490366
      0.00763542      0.00688363
    -0.000505326    -0.000492804
      0.00283118      0.00280094
    -0.000342698    -0.000217981
      3.2765e-05     0.000184103
    -0.000643062    -0.000651782
    -0.000695047    -0.000708151
      0.00833968      0.00722768
      0.00368069      0.00412053
     -0.00049937    -0.000491442
    -0.000686316    -0.000813022
    -0.000488822    -0.000521024
    -0.000464075    -0.000459549
    -0.000550631    -0.000531084
    -0.000432393    -0.000383912
    -0.000300954    -0.000227907
      0.00223081      0.00178403
    -0.000515576     -0.00051417
    -0.000451482    -0.000385204
    -0.000388948    -0.000338915
     0.000170451     0.000539126
      9.2446e-05     0.000232675
     -0.00063528    -0.000841245
    -0.000632131    -0.000653507
    -0.000615077    -0.000641599
    -0.000558959    -0.000567498
      0.00152066      0.00176723
      0.00666668       0.0059101
     0.000131682    -0.000260736
     -0.00032865    -0.000464104
    -0.000421457     -0.00035013
    -0.000675229    -0.000712548
     0.000907592     0.000824646
    -0.000461892    -0.000452309
    -0.000558437    -0.000583199
    -0.000722066    -0.000711779
    -0.000527892    -0.000483131
    -0.000591534    -0.000626271
      0.00984648      0.00768542
      0.00182431      0.00131349
    -0.000777134     -0.00076179
    -0.000746994    -0.000782448
    -0.000764722    -0.000848266
     0.000102029    -0.000109636
      0.00039711     0.000259074
      0.00223275      0.00194876
      0.00364677      0.00283958
    -0.000440826     -0.00036375
      2.2133e-05    -0.000208664
     0.000815307     0.000623253
    -0.000547571     -0.00053998
     -0.00065379    -0.000731557
    -0.000559121    -0.000524531
    -0.000657336    -0.000760463
      0.00608092      0.00451021
    -0.000532927    -0.000505152
    -0.000307838    -0.000232558
      0.00240379      0.00186123
      0.00270709      0.00216627
     0.000581125       0.0004049
    -0.000636875    -0.000654763
    -0.000573608    -0.000557216
     -0.00065726    -0.000774349
    -0.000484297    -0.000417423
     0.000238936     7.35241e-05
    -0.000632662    -0.000644738
      -0.0004284    -0.000466782
     -0.00042628    -0.000293423
    -0.000298685    -0.000157573
    -0.000453922    -0.000373505
      0.00120488     0.000722187
    -0.000339634    -0.000283846
       0.0017006        0.002207
    -0.000320472    -0.000188586
     0.000123552    -0.000173292
    -0.000485977    -0.000502683
    -0.000591285    -0.000618697
     0.000339111    -3.64845e-05
    -0.000466968    -0.000380297
      8.3298e-05    -3.63532e-05
    -0.000446843    -0.000335999
    -0.000508999    -0.000514649
    -0.000673583     -0.00079877
     0.000837295     0.000690532
    -0.000604112    -0.000685898
    -0.000620555    -0.000642731
      0.00403805       0.0041102
    -0.000611296    -0.000614533
      0.00349728      0.00274555
      0.00263802      0.00240125
    -0.000562588    -0.000537825
    -0.000580423    -0.000562618
      0.00110449      0.00126738
      0.00106584     0.000238715
    -0.000395812    -0.000487611
    -0.000183814    -0.000361329
    -0.000498631    -0.000450424
    -0.000656243    -0.000680211
      0.00212757      0.00168547
     0.000489003      0.00108811
      0.00458198      0.00368519
    -0.000450159    -0.000463686
     0.000103332     0.000151198
    -0.000384608    -0.000290546
      0.00274311      0.00310546
    -0.000606555    -0.000623624
    -0.000493593    -0.000469667
    -0.000325608    -0.000286874
    -0.000478824    -0.000408894
    -0.000380863     -0.00031928
      0.00397623      0.00350929
    -0.000274983    -0.000471526
      0.00171225       0.0014264
    -0.000626459    -0.000611799
     0.000539314     0.000393875
     0.000958169     0.000934269
      0.00380703      0.00294778
    -0.000590977    -0.000583373
    -0.000496862    -0.000483317
    -0.000729208    -0.000807262
    -0.000569415    -0.000575774
    -0.000649494    -0.000632137
     -0.00057557    -0.000532735
    -0.000290747    -0.000339997
    -0.000311053    -0.000109312
    -0.000587801    -0.000616898
     0.000357279      8.1199e-05
      0.00702793      0.00616392
     0.000689849     0.000372157
       0.0011266      0.00143182
    -0.000519681     -0.00057964
      0.00361461      0.00367034
    -0.000516573    -0.000554137
    -0.000523724    -0.000510919
    -0.000487047    -0.000470804
     0.000597011      0.00107896
    -0.000580167    -0.000561199
    -0.000475199    -0.000687096
    -0.000435952    -0.000414023
    -0.000546167    -0.000527418
    -0.000597363    -0.000602311
    -0.000605813    -0.000686411
      0.00208914      0.00206588
    -0.000504133    -0.000464724
    -0.000472653    -0.000667254
      0.00267223       0.0024607
     0.000538977      0.00119719
     0.000233106    -3.11829e-05
     0.000670328     0.000729136
    -0.000492776    -0.000494428
    -0.000489705    -0.000495814
      0.00141607      0.00121412
      0.00262814      0.00203782
    -0.000570875    -0.000645837
    -0.000758583    -0.000800677
      0.00149668      0.00166148
      0.00271135        0.003129
    -0.000469818    -0.000457332
      0.00367776      0.00310564
     -0.00067802    -0.000775211
     0.000738145     0.000513623
    -0.000492177    -0.000472031
    -0.000539266    -0.000522209
      0.00440264      0.00336905
    -0.000461091    -0.000555449
    -0.000768377    -0.000872816
    -0.000150627    -3.55342e-05
      0.00156101      0.00108829
     0.000337052     0.000262853
      0.00326714      0.00317097
    -0.000616004    -0.000634472
     -0.00073782    -0.000735965
    -0.000678717     -0.00070923
    -0.000531832    -0.000480718
    -0.000755339    -0.000840984
     -0.00039109    -0.000336951
    -0.000467243    -0.000437153
     -9.4342e-05     -0.00015073
      0.00397446      0.00313457
    -0.000399203     -0.00058625
    -0.000585499    -0.000565245
    -0.000467036    -0.000430721
    -0.000570902    -0.000577868
    -0.000624208    -0.000617465
    -0.000633138    -0.000666707
       6.171e-06     0.000132245
     -0.00022786    -0.000353511
     -0.00010276    -0.000299236
    -0.000182121    -0.000369298
      0.00511562        0.004116
      0.00642411      0.00597816
       0.0010232       0.0013022
    -0.000781411    -0.000804079
    -0.000388712    -0.000455878
    -0.000552538    -0.000580613
    -0.000690122    -0.000742227
    -0.000512187    -0.000502757
     -0.00034292    -0.000280096
    -0.000671167    -0.000673256
    -0.000261239    -5.10934e-05
     -0.00053973    -0.000725444
    -0.000755065    -0.000819586
    -0.000738993    -0.000773619
      0.00256879      0.00207845
      0.00244506      0.00276414
    -0.000195663     1.75883e-05
     0.000766487       0.0014707
      0.00192526      0.00170314
      0.00157432        0.001322
    -0.000325451    -0.000556031
    -0.000552954    -0.000564017
    -0.000845581     -0.00082452
    -0.000662731    -0.000694482
    -0.000321004    -0.000214586
      0.00270301      0.00254787
    -0.000462506    -0.000382937
    -0.000611263    -0.000638682
      -0.0006225    -0.000659485
    -0.000535955    -0.000683872
    -0.000473188    -0.000457075
    -0.000635814    -0.000766767
      7.2872e-05    -0.000180373
      0.00281285      0.00235424
      0.00269464      0.00218578
    -0.000713722    -0.000764628
     -0.00059158    -0.000659946
     0.000408504     0.000295124
    -0.000674017    -0.000648806
    -0.000422541    -0.000387317
      0.00289804      0.00224594
      0.00833266      0.00664692
    -0.000586921    -0.000571223
    -0.000469096    -0.000413147
     -0.00018462     8.45442e-05
    -0.000546966    -0.000493771
    -0.000440541    -0.000413992
    -0.000540348    -0.000481467
    -0.000478921    -0.000433271
    -0.000584161    -0.000556946
      0.00933667      0.00811114
     0.000140016    -9.69603e-05
    -0.000533415    -0.000502391
      0.00134893      0.00112414
    -0.000608861    -0.000744344
    -0.000179838    -0.000413042
    -0.000627121    -0.000708681
      3.7663e-05     0.000115124
     0.000837336     0.000379438
    -0.000486314    -0.000411709
    -0.000595755    -0.000597996
      0.00175287         0.00142
     0.000130201     4.08067e-05
    -0.000217767     -0.00014254
    -0.000733134    -0.000726262
    -0.000155332    -0.000197153
    -0.000467242    -0.000391617
     0.000968143      0.00102874
    -0.000536174     -0.00056302
      0.00158339      0.00156879
    -0.000550163    -0.000537989
     0.000298414     3.27342e-05
    -0.000767056    -0.000852696
       0.0039507      0.00355879
      0.00026217     0.000174475
    -0.000564786    -0.000591141
    -0.000319479     -0.00033011
      0.00342703      0.00271953
     0.000541873     0.000608718
    -0.000439956    -0.000424308
    -0.000515873    -0.000513417
    -0.000615043    -0.000666681
    -0.000534635    -0.000510915
      0.00172782      0.00229375
    -0.000422468    -0.000509079
      0.00505405      0.00441254
       0.0032528      0.00281618
    -0.000583174    -0.000584808
     0.000974904      0.00122395
     -0.00057154    -0.000595815
     0.000371414      0.00034228
    -0.000246554    -0.000193267
    -0.000504225      -0.0005763
     0.000527352    -8.74702e-05
    -0.000605203    -0.000636514
      0.00259866      0.00258441
    -0.000569759    -0.000584923
    -0.000451803    -0.000397795
    -0.000793912    -0.000858949
    -0.000360337    -0.000247036
    -0.000694053    -0.000723431
    -0.000645176    -0.000718909
    -0.000510729    -0.000486859
    -0.000622407    -0.000635898
      2.1449e-05    -0.000192055
    -0.000548693    -0.000579288
     0.000333154    -2.11864e-05
    -0.000605478    -0.000581662
     -0.00055931     -0.00054995
      2.5509e-05     9.49286e-05
     0.000618963     0.000808093
    -0.000688369    -0.000704662
     -0.00054483    -0.000536297
    -0.000279509    -0.000470438
    -0.000114056     -0.00030024
     0.000611752     0.000639847
    -0.000129162     3.71067e-05
    -0.000523384    -0.000662632
      0.00757068      0.00690379
    -0.000618421    -0.000633304
    -0.000213285    -9.87327e-05
      0.00625404      0.00578709
    -0.000537479    -0.000544564
      0.00140208     0.000941033
    -0.000514609    -0.000585344
    -0.000585017    -0.000588436
     -0.00040757    -0.000486168
      0.00394331      0.00391717
    -0.000361153    -0.000191847
    -0.000337517    -0.000524661
       0.0020277      0.00130703
    -0.000482309    -0.000486077
     -0.00070649    -0.000752116
      0.00259917      0.00220422
    -0.000425989    -0.000363494
     0.000496389     0.000597127
    -0.000282345    -0.000474556
    -0.000707119     -0.00079048
    -0.000554055    -0.000549498
     -0.00040779    -0.000578639
      0.00518481      0.00440273
    -0.000613057    -0.000611384
