Edrude_ind 		 Edrude_dhf
     -0.00000176       0.00000001
     -0.00000203       0.00000005
     -0.00000584      -0.00000020
     -0.00000931       0.00000028
     -0.00000122       0.00000007
     -0.00000221      -0.00000009
     -0.00000340      -0.00000010
     -0.00001129      -0.00000029
     -0.00000431      -0.00000017
     -0.00006064       0.00000055
     -0.00001673       0.00000181
     -0.00000148       0.00000004
     -0.00001312       0.00000085
     -0.00000147       0.00000009
     -0.00000164      -0.00000005
     -0.00000586      -0.00000003
     -0.00001917       0.00000020
     -0.00002043       0.00000112
     -0.00003300      -0.00000269
     -0.00000423      -0.00000017
     -0.00000332      -0.00000014
     -0.00000620      -0.00000028
     -0.00001369      -0.00000161
     -0.00001013      -0.00000028
     -0.00000587      -0.00000015
     -0.00000542      -0.00000009
     -0.00001518       0.00000017
     -0.00001086      -0.00000030
     -0.00000147      -0.00000004
     -0.00004558       0.00000420
     -0.00000101      -0.00000003
     -0.00000322       0.00000004
     -0.00000145       0.00000000
     -0.00000528      -0.00000037
     -0.00001142       0.00000024
     -0.00000177       0.00000003
     -0.00000268       0.00000019
     -0.00000194       0.00000010
     -0.00000551       0.00000016
     -0.00001200      -0.00000071
     -0.00000324       0.00000007
     -0.00000305       0.00000023
     -0.00003756       0.00000401
     -0.00005364      -0.00000959
     -0.00003020      -0.00000093
     -0.00001631       0.00000045
     -0.00000469       0.00000005
     -0.00000336       0.00000036
     -0.00000323       0.00000005
     -0.00000101       0.00000006
     -0.00002783       0.00000084
     -0.00000251      -0.00000008
     -0.00000485      -0.00000002
     -0.00000207      -0.00000006
     -0.00000884       0.00000050
     -0.00000425      -0.00000004
     -0.00002752      -0.00000091
     -0.00000691       0.00000028
     -0.00000468       0.00000016
     -0.00000562       0.00000046
     -0.00000465      -0.00000001
     -0.00006651       0.00000412
     -0.00000293      -0.00000005
     -0.00000256      -0.00000001
     -0.00002223      -0.00000229
     -0.00006515      -0.00001060
     -0.00000935      -0.00000036
     -0.00000934       0.00000044
     -0.00000904      -0.00000112
     -0.00008960      -0.00000346
     -0.00000295       0.00000001
     -0.00000181       0.00000005
     -0.00000319       0.00000007
     -0.00000213       0.00000016
     -0.00000081       0.00000002
     -0.00000109       0.00000003
     -0.00000219       0.00000001
     -0.00001270      -0.00000031
     -0.00000388       0.00000005
     -0.00000337       0.00000030
     -0.00000443      -0.00000017
     -0.00000552      -0.00000022
     -0.00000922       0.00000075
     -0.00000146       0.00000007
     -0.00001707       0.00000038
     -0.00001540      -0.00000057
     -0.00000148       0.00000003
     -0.00000472      -0.00000002
     -0.00000450       0.00000014
     -0.00000618       0.00000015
     -0.00002060       0.00000026
     -0.00000194       0.00000008
     -0.00000209      -0.00000003
     -0.00000365      -0.00000013
     -0.00000218       0.00000007
     -0.00000354       0.00000011
     -0.00000867      -0.00000000
     -0.00001329       0.00000004
     -0.00002412       0.00000078
     -0.00000216       0.00000003
     -0.00000727      -0.00000039
     -0.00000916       0.00000052
     -0.00000216      -0.00000004
     -0.00004596      -0.00000171
     -0.00003435      -0.00000199
     -0.00000462      -0.00000022
     -0.00000195       0.00000022
     -0.00003007      -0.00000178
     -0.00000123      -0.00000001
     -0.00004097      -0.00000628
     -0.00003031       0.00000179
     -0.00001824       0.00000119
     -0.00002265      -0.00000017
     -0.00000598      -0.00000048
     -0.00004790      -0.00000475
     -0.00000157      -0.00000003
     -0.00000618       0.00000037
     -0.00002821      -0.00000206
     -0.00000473      -0.00000022
     -0.00000948      -0.00000003
     -0.00005210      -0.00000158
     -0.00003886      -0.00000662
     -0.00001470       0.00000135
     -0.00004212      -0.00000364
     -0.00002141      -0.00000154
     -0.00000667      -0.00000010
     -0.00000798      -0.00000021
     -0.00003157      -0.00000333
     -0.00002323      -0.00000045
     -0.00001852      -0.00000213
     -0.00004421      -0.00000074
     -0.00002605      -0.00000146
     -0.00002259      -0.00000024
     -0.00000133       0.00000003
     -0.00000256       0.00000015
     -0.00000152      -0.00000006
     -0.00000986      -0.00000087
     -0.00001724       0.00000130
     -0.00002193       0.00000032
     -0.00000366       0.00000028
     -0.00000392       0.00000015
     -0.00000084      -0.00000001
     -0.00000565       0.00000009
     -0.00001883       0.00000161
     -0.00002403       0.00000081
     -0.00002806      -0.00000379
     -0.00000410      -0.00000018
     -0.00000340      -0.00000023
     -0.00000831      -0.00000068
     -0.00000657      -0.00000028
     -0.00000207       0.00000004
     -0.00001644      -0.00000177
     -0.00000133       0.00000003
     -0.00001097      -0.00000000
     -0.00001969      -0.00000134
     -0.00003217      -0.00000372
     -0.00000364       0.00000002
     -0.00002951      -0.00000357
     -0.00000342       0.00000018
     -0.00000772      -0.00000040
     -0.00002083      -0.00000019
     -0.00000427       0.00000034
     -0.00001073       0.00000051
     -0.00000332      -0.00000018
     -0.00000495      -0.00000007
     -0.00000145       0.00000006
     -0.00000177      -0.00000007
     -0.00001191      -0.00000022
     -0.00000321      -0.00000013
     -0.00000205      -0.00000002
     -0.00000581      -0.00000004
     -0.00000120      -0.00000001
     -0.00000845       0.00000015
     -0.00004096      -0.00000079
     -0.00000480       0.00000011
     -0.00000578      -0.00000027
     -0.00001272       0.00000095
     -0.00000302       0.00000025
     -0.00000167       0.00000013
     -0.00004015      -0.00001019
     -0.00001088      -0.00000069
     -0.00000158      -0.00000002
     -0.00000492       0.00000034
     -0.00001910      -0.00000203
     -0.00000668       0.00000062
     -0.00001381      -0.00000091
     -0.00000490      -0.00000032
     -0.00000703      -0.00000037
     -0.00001635      -0.00000023
     -0.00000329       0.00000016
     -0.00000302      -0.00000011
     -0.00000427       0.00000020
     -0.00000179      -0.00000000
     -0.00000929      -0.00000058
     -0.00000179       0.00000008
     -0.00000512       0.00000016
     -0.00000143      -0.00000006
     -0.00001299       0.00000004
     -0.00000805      -0.00000092
     -0.00000562       0.00000029
     -0.00000122       0.00000005
     -0.00000200      -0.00000003
     -0.00000272       0.00000007
     -0.00001027       0.00000037
     -0.00000641      -0.00000002
     -0.00001059      -0.00000072
     -0.00000899      -0.00000042
     -0.00000401       0.00000021
     -0.00000241      -0.00000006
     -0.00001602      -0.00000159
     -0.00000212      -0.00000004
     -0.00011180      -0.00001298
     -0.00000431      -0.00000021
     -0.00000150       0.00000004
     -0.00001134      -0.00000024
     -0.00000302      -0.00000022
     -0.00000742       0.00000044
     -0.00003635      -0.00000694
     -0.00000466       0.00000042
     -0.00003410      -0.00000087
     -0.00000947      -0.00000038
     -0.00002737      -0.00000197
     -0.00000112       0.00000004
     -0.00000244      -0.00000003
     -0.00003309      -0.00000652
     -0.00000181       0.00000004
     -0.00001661      -0.00000014
     -0.00000618      -0.00000015
     -0.00000529       0.00000036
     -0.00001025       0.00000076
     -0.00001240       0.00000036
     -0.00000296       0.00000013
     -0.00000663       0.00000024
     -0.00000210      -0.00000002
     -0.00000809      -0.00000070
     -0.00000854      -0.00000102
     -0.00001199      -0.00000142
     -0.00000357       0.00000007
     -0.00000201      -0.00000007
     -0.00000281       0.00000011
     -0.00002093      -0.00000110
     -0.00000234       0.00000014
     -0.00000608      -0.00000048
     -0.00001244      -0.00000022
     -0.00000137       0.00000004
     -0.00000709      -0.00000001
     -0.00000147       0.00000003
     -0.00000380       0.00000008
     -0.00000150       0.00000004
     -0.00000095       0.00000001
     -0.00000620       0.00000045
     -0.00000676       0.00000027
     -0.00000662      -0.00000012
     -0.00000228      -0.00000007
     -0.00002867      -0.00000183
     -0.00000297       0.00000012
     -0.00003007       0.00000010
     -0.00000389      -0.00000014
     -0.00002861      -0.00000061
     -0.00000313      -0.00000009
     -0.00002990      -0.00000284
     -0.00000168       0.00000010
     -0.00002606       0.00000089
     -0.00000374      -0.00000011
     -0.00001602      -0.00000074
     -0.00000121      -0.00000005
     -0.00000411      -0.00000007
     -0.00000092       0.00000005
     -0.00004204      -0.00000279
     -0.00001181       0.00000001
     -0.00000929      -0.00000015
     -0.00006576      -0.00000627
     -0.00000314       0.00000008
     -0.00000345       0.00000011
     -0.00003111       0.00000087
     -0.00002611       0.00000193
     -0.00000186      -0.00000008
     -0.00000745      -0.00000076
     -0.00000867       0.00000042
     -0.00001645       0.00000021
     -0.00000100      -0.00000001
     -0.00000155      -0.00000002
     -0.00000928      -0.00000011
     -0.00000177       0.00000002
     -0.00002469       0.00000070
     -0.00003000      -0.00000116
     -0.00006367       0.00000130
     -0.00000273       0.00000001
     -0.00000764      -0.00000008
     -0.00000209      -0.00000005
     -0.00000916       0.00000001
     -0.00001271      -0.00000094
     -0.00004325      -0.00000729
     -0.00000338       0.00000008
     -0.00001004       0.00000024
     -0.00000364       0.00000007
     -0.00000200       0.00000011
     -0.00000611       0.00000023
     -0.00000182       0.00000006
     -0.00003938      -0.00000282
     -0.00000253       0.00000007
     -0.00005554      -0.00000517
     -0.00003173      -0.00000404
     -0.00000214      -0.00000003
     -0.00004236      -0.00000572
     -0.00000235      -0.00000000
     -0.00000374      -0.00000015
     -0.00005364       0.00000173
     -0.00000386      -0.00000009
     -0.00000163       0.00000005
     -0.00004496       0.00000086
     -0.00000495       0.00000037
     -0.00000614      -0.00000012
     -0.00000966       0.00000003
     -0.00000521       0.00000017
     -0.00000661      -0.00000026
     -0.00001827      -0.00000123
     -0.00000323       0.00000004
     -0.00000198       0.00000013
     -0.00000448      -0.00000016
     -0.00000402       0.00000036
     -0.00001210       0.00000106
     -0.00000190      -0.00000002
     -0.00000165      -0.00000005
     -0.00000223      -0.00000000
     -0.00001301       0.00000062
     -0.00000301      -0.00000002
     -0.00000249       0.00000013
     -0.00000427       0.00000001
     -0.00001008       0.00000063
     -0.00003113       0.00000153
     -0.00000128       0.00000002
     -0.00000097      -0.00000000
     -0.00000186       0.00000002
     -0.00000255       0.00000012
     -0.00000686      -0.00000016
     -0.00000272       0.00000002
     -0.00001346      -0.00000162
     -0.00003162       0.00000078
     -0.00001260      -0.00000014
     -0.00001170       0.00000030
     -0.00000487      -0.00000032
     -0.00000178      -0.00000007
     -0.00000313       0.00000001
     -0.00001834      -0.00000104
     -0.00001577       0.00000029
     -0.00000157      -0.00000009
     -0.00000615       0.00000042
     -0.00004611      -0.00000168
     -0.00000431       0.00000012
     -0.00000316      -0.00000023
     -0.00001755       0.00000003
     -0.00000743      -0.00000019
     -0.00000379      -0.00000022
     -0.00002581      -0.00000038
     -0.00000333      -0.00000007
     -0.00000308      -0.00000009
     -0.00000162       0.00000001
     -0.00000193       0.00000004
     -0.00001083      -0.00000102
     -0.00000533       0.00000024
     -0.00002299       0.00000078
     -0.00000239      -0.00000005
     -0.00004764       0.00000041
     -0.00000525       0.00000021
     -0.00000143       0.00000001
     -0.00002243      -0.00000265
     -0.00004774       0.00000342
     -0.00006153      -0.00000238
     -0.00000220      -0.00000001
     -0.00000245      -0.00000017
     -0.00000873       0.00000035
     -0.00000715      -0.00000053
     -0.00001203       0.00000033
     -0.00000742       0.00000010
     -0.00002568      -0.00000307
     -0.00000585      -0.00000038
     -0.00005906      -0.00000956
     -0.00000507      -0.00000037
     -0.00000343      -0.00000001
     -0.00002057       0.00000172
     -0.00000532      -0.00000025
     -0.00000570      -0.00000022
     -0.00001409       0.00000093
     -0.00000763      -0.00000047
     -0.00000822      -0.00000077
     -0.00002334      -0.00000273
     -0.00000724       0.00000009
     -0.00000123       0.00000008
     -0.00001896      -0.00000132
     -0.00001423      -0.00000187
     -0.00001048       0.00000017
     -0.00003926      -0.00000513
     -0.00001092      -0.00000056
     -0.00000954      -0.00000064
     -0.00003697      -0.00000236
     -0.00000291       0.00000008
     -0.00000423       0.00000033
     -0.00001973       0.00000037
     -0.00000269      -0.00000000
     -0.00000319      -0.00000008
     -0.00000635       0.00000002
     -0.00000338       0.00000002
     -0.00001526       0.00000080
     -0.00002770       0.00000386
     -0.00000180       0.00000000
     -0.00002356      -0.00000170
     -0.00000479       0.00000006
     -0.00000470      -0.00000016
     -0.00000228       0.00000008
     -0.00000535      -0.00000002
     -0.00007330      -0.00001005
     -0.00000167       0.00000004
     -0.00002842      -0.00000387
     -0.00002119      -0.00000060
     -0.00000912      -0.00000020
     -0.00003424      -0.00000793
     -0.00000575       0.00000022
     -0.00000625      -0.00000045
     -0.00000161       0.00000008
     -0.00000534       0.00000011
     -0.00004714      -0.00000039
     -0.00000238       0.00000004
     -0.00003380       0.00000123
     -0.00002661      -0.00000158
     -0.00000311       0.00000007
     -0.00000121      -0.00000006
     -0.00000754       0.00000020
     -0.00000361       0.00000031
     -0.00000471      -0.00000018
     -0.00000293       0.00000020
     -0.00000556       0.00000025
     -0.00007135      -0.00000856
     -0.00001765       0.00000010
     -0.00000209      -0.00000000
     -0.00000533       0.00000011
     -0.00006327       0.00000091
     -0.00000278      -0.00000008
     -0.00003051       0.00000057
     -0.00000809      -0.00000012
     -0.00000764       0.00000016
     -0.00000974      -0.00000004
     -0.00000244       0.00000005
     -0.00000945      -0.00000009
     -0.00000393      -0.00000017
     -0.00001179       0.00000136
     -0.00001417       0.00000049
     -0.00000688       0.00000027
     -0.00000414      -0.00000032
     -0.00000214       0.00000010
     -0.00001594       0.00000038
     -0.00000363       0.00000025
     -0.00000266      -0.00000010
     -0.00005464       0.00000207
     -0.00004426      -0.00000300
     -0.00000160       0.00000001
     -0.00000477       0.00000011
     -0.00005896      -0.00000012
     -0.00002099       0.00000042
     -0.00000394      -0.00000018
     -0.00007797       0.00000535
     -0.00003092      -0.00000135
     -0.00000169       0.00000007
     -0.00002361      -0.00000197
     -0.00000257      -0.00000008
     -0.00000549       0.00000030
     -0.00000155       0.00000009
     -0.00000177       0.00000003
     -0.00000600      -0.00000026
     -0.00000408      -0.00000006
     -0.00000524       0.00000019
     -0.00007532      -0.00000230
     -0.00001702       0.00000012
     -0.00011392      -0.00001008
     -0.00003254      -0.00000036
     -0.00000439      -0.00000012
     -0.00000217       0.00000011
     -0.00004096      -0.00000487
     -0.00000353      -0.00000015
     -0.00001315      -0.00000111
     -0.00000838      -0.00000063
     -0.00000397      -0.00000010
     -0.00000545      -0.00000025
     -0.00000211      -0.00000013
     -0.00001293       0.00000083
     -0.00000235      -0.00000009
     -0.00004394      -0.00000621
     -0.00000303      -0.00000005
     -0.00000282       0.00000002
     -0.00000860       0.00000008
     -0.00000185      -0.00000002
     -0.00002145      -0.00000362
     -0.00000894      -0.00000088
     -0.00000523      -0.00000010
     -0.00004219       0.00000208
     -0.00000143       0.00000008
     -0.00009025      -0.00000168
     -0.00000771      -0.00000012
     -0.00000177       0.00000003
     -0.00000140      -0.00000003
     -0.00000233       0.00000008
     -0.00004350      -0.00000436
     -0.00000221       0.00000012
     -0.00000142       0.00000005
     -0.00001320      -0.00000115
     -0.00000095       0.00000002
     -0.00001524      -0.00000114
     -0.00001606       0.00000149
     -0.00000806      -0.00000025
     -0.00007493      -0.00001108
     -0.00001243      -0.00000161
     -0.00000639       0.00000028
     -0.00000807      -0.00000058
     -0.00003353      -0.00000468
     -0.00000162       0.00000005
     -0.00001031       0.00000035
     -0.00000157       0.00000005
     -0.00000215       0.00000004
     -0.00000536      -0.00000030
     -0.00000535      -0.00000029
     -0.00000328      -0.00000025
     -0.00000566       0.00000000
     -0.00000271       0.00000006
     -0.00000218       0.00000009
     -0.00000265       0.00000024
     -0.00000356       0.00000013
     -0.00000840      -0.00000045
     -0.00000512       0.00000001
     -0.00000528       0.00000013
     -0.00001035       0.00000060
     -0.00001056       0.00000012
     -0.00005434      -0.00000984
     -0.00004205       0.00000269
     -0.00001843      -0.00000046
     -0.00000188      -0.00000009
     -0.00002688      -0.00000203
     -0.00002670      -0.00000023
     -0.00000272       0.00000002
     -0.00000364       0.00000007
     -0.00000903       0.00000103
     -0.00005420       0.00000033
     -0.00000231      -0.00000007
     -0.00000302       0.00000001
     -0.00000091       0.00000004
     -0.00000538      -0.00000008
     -0.00000634       0.00000029
     -0.00001134      -0.00000037
     -0.00001509       0.00000047
     -0.00000308      -0.00000005
     -0.00003368      -0.00000489
     -0.00000395      -0.00000028
     -0.00000427      -0.00000016
     -0.00004279       0.00000426
     -0.00002920      -0.00000388
     -0.00006955      -0.00000518
     -0.00001681      -0.00000020
     -0.00000322       0.00000005
     -0.00000754       0.00000022
     -0.00004083       0.00000683
     -0.00000274       0.00000000
     -0.00000195      -0.00000005
     -0.00001083      -0.00000105
     -0.00000436       0.00000010
     -0.00000378      -0.00000009
     -0.00000240       0.00000009
     -0.00003630       0.00000309
     -0.00003836      -0.00000448
     -0.00001217       0.00000050
     -0.00000441      -0.00000015
     -0.00000707      -0.00000037
     -0.00000798      -0.00000066
     -0.00000314      -0.00000015
     -0.00000437       0.00000018
     -0.00000188       0.00000010
     -0.00000097       0.00000000
     -0.00000217      -0.00000011
     -0.00000264      -0.00000022
     -0.00000164      -0.00000006
     -0.00000653      -0.00000034
     -0.00000406      -0.00000025
     -0.00000767      -0.00000059
     -0.00000367      -0.00000021
     -0.00004454      -0.00000495
     -0.00000461       0.00000028
     -0.00000710      -0.00000010
     -0.00004562      -0.00000122
     -0.00004355      -0.00000194
     -0.00000400      -0.00000038
     -0.00002617       0.00000029
     -0.00002013       0.00000204
     -0.00000525       0.00000045
     -0.00000163      -0.00000004
     -0.00000160      -0.00000006
     -0.00000573      -0.00000032
     -0.00000253       0.00000018
     -0.00001311      -0.00000056
     -0.00000450      -0.00000012
     -0.00006755      -0.00000491
     -0.00000093      -0.00000002
     -0.00000798      -0.00000002
     -0.00000878      -0.00000042
     -0.00000260      -0.00000001
     -0.00002854      -0.00000293
     -0.00000138       0.00000003
     -0.00000296      -0.00000010
     -0.00003311       0.00000311
     -0.00000450      -0.00000024
     -0.00000388       0.00000018
     -0.00008042      -0.00000194
     -0.00000223      -0.00000002
     -0.00000203       0.00000013
     -0.00000286      -0.00000010
     -0.00000169       0.00000003
     -0.00003991      -0.00000021
     -0.00000236       0.00000018
     -0.00000494      -0.00000056
     -0.00000223       0.00000005
     -0.00000115      -0.00000004
     -0.00000656      -0.00000051
     -0.00000288      -0.00000006
     -0.00000279       0.00000004
     -0.00004040      -0.00000375
     -0.00001444      -0.00000029
     -0.00000296       0.00000005
     -0.00003042      -0.00000256
     -0.00011888       0.00000267
     -0.00002586       0.00000096
     -0.00000144       0.00000002
     -0.00002684       0.00000095
     -0.00000956       0.00000001
     -0.00000221       0.00000001
     -0.00000113      -0.00000004
     -0.00002578      -0.00000407
     -0.00002781       0.00000031
     -0.00000202       0.00000011
     -0.00000379      -0.00000015
     -0.00000237      -0.00000005
     -0.00000421       0.00000015
     -0.00004177      -0.00000632
     -0.00000115      -0.00000004
     -0.00000695       0.00000028
     -0.00006034      -0.00000449
     -0.00000146       0.00000020
     -0.00001784       0.00000230
     -0.00002704      -0.00000318
     -0.00000111      -0.00000003
     -0.00000375       0.00000025
     -0.00003239      -0.00000506
     -0.00000127       0.00000002
     -0.00001056      -0.00000018
     -0.00000576      -0.00000024
     -0.00001911       0.00000022
     -0.00001972       0.00000179
     -0.00003356       0.00000147
     -0.00000713       0.00000030
     -0.00000164      -0.00000001
     -0.00000172       0.00000004
     -0.00003436      -0.00000243
     -0.00000145      -0.00000006
     -0.00000307      -0.00000002
     -0.00001417      -0.00000138
     -0.00000204       0.00000002
     -0.00000229      -0.00000002
     -0.00000264      -0.00000010
     -0.00000183      -0.00000002
     -0.00000155       0.00000002
     -0.00001631       0.00000120
     -0.00004003      -0.00000842
     -0.00000244      -0.00000004
     -0.00000118      -0.00000002
     -0.00000212       0.00000008
     -0.00001256       0.00000025
     -0.00000227       0.00000015
     -0.00003612      -0.00000268
     -0.00001171       0.00000046
     -0.00000636      -0.00000025
     -0.00000382      -0.00000004
     -0.00005854      -0.00000367
     -0.00001068       0.00000007
     -0.00000107       0.00000000
     -0.00000934       0.00000032
     -0.00000096       0.00000001
     -0.00000217      -0.00000009
     -0.00001382      -0.00000174
     -0.00000283      -0.00000014
     -0.00007190      -0.00000483
     -0.00002545      -0.00000177
     -0.00000183       0.00000000
     -0.00003740       0.00000154
     -0.00000199      -0.00000002
     -0.00000284      -0.00000004
     -0.00000470       0.00000032
     -0.00000221      -0.00000010
     -0.00001436      -0.00000009
     -0.00000978       0.00000049
     -0.00000446       0.00000040
     -0.00001156       0.00000024
     -0.00000489       0.00000025
     -0.00001500      -0.00000011
     -0.00000304       0.00000009
     -0.00000708      -0.00000017
     -0.00001123       0.00000032
     -0.00001496       0.00000031
     -0.00000143       0.00000003
     -0.00000432       0.00000013
     -0.00000199       0.00000016
     -0.00000229       0.00000009
     -0.00001730      -0.00000023
     -0.00000150       0.00000004
     -0.00000767      -0.00000016
     -0.00000603       0.00000024
     -0.00000604       0.00000021
     -0.00000778      -0.00000027
     -0.00000656      -0.00000035
     -0.00006150      -0.00000198
     -0.00005514      -0.00000291
     -0.00000291       0.00000007
     -0.00000709      -0.00000062
     -0.00000944      -0.00000050
     -0.00008873       0.00000108
     -0.00000690      -0.00000043
     -0.00002955      -0.00000307
     -0.00000209      -0.00000008
     -0.00003763      -0.00000698
     -0.00000164      -0.00000002
     -0.00001819       0.00000077
     -0.00000111       0.00000005
     -0.00000420      -0.00000010
     -0.00000166       0.00000010
     -0.00000648      -0.00000044
