Edrude_ind 		 Edrude_dhf
     -0.00000180       0.00000001
     -0.00002356      -0.00000171
     -0.00000479       0.00000006
     -0.00000471      -0.00000017
     -0.00000230       0.00000004
     -0.00000535      -0.00000003
     -0.00007333      -0.00001002
     -0.00000168       0.00000005
     -0.00002843      -0.00000390
     -0.00002119      -0.00000067
     -0.00000912      -0.00000013
     -0.00003426      -0.00000801
     -0.00000575       0.00000022
     -0.00000625      -0.00000049
     -0.00000161       0.00000007
     -0.00000534       0.00000010
     -0.00004715      -0.00000040
     -0.00000238       0.00000004
     -0.00003380       0.00000122
     -0.00002660      -0.00000158
     -0.00000312       0.00000025
     -0.00000119      -0.00000001
     -0.00000755       0.00000019
     -0.00000362       0.00000027
     -0.00000470      -0.00000014
     -0.00000292       0.00000021
     -0.00000556       0.00000018
     -0.00007132      -0.00000857
     -0.00001765       0.00000003
     -0.00000209       0.00000013
     -0.00000532       0.00000012
     -0.00006330       0.00000089
     -0.00000275      -0.00000003
     -0.00003051       0.00000055
     -0.00000809      -0.00000016
     -0.00000764       0.00000014
     -0.00000976      -0.00000011
     -0.00000244       0.00000003
     -0.00000947      -0.00000003
     -0.00000393      -0.00000016
     -0.00001179       0.00000135
     -0.00001417       0.00000049
     -0.00000688       0.00000028
     -0.00000414      -0.00000033
     -0.00000214       0.00000017
     -0.00001594       0.00000037
     -0.00000363       0.00000024
     -0.00000266      -0.00000010
     -0.00005463       0.00000206
     -0.00004426      -0.00000299
     -0.00000160       0.00000007
     -0.00000476       0.00000016
     -0.00005901      -0.00000019
     -0.00002098       0.00000043
     -0.00000394      -0.00000018
     -0.00007800       0.00000533
     -0.00003092      -0.00000134
     -0.00000168       0.00000009
     -0.00002362      -0.00000193
     -0.00000258      -0.00000002
     -0.00000549       0.00000025
     -0.00000154       0.00000010
     -0.00000177       0.00000006
     -0.00000600      -0.00000036
     -0.00000408      -0.00000006
     -0.00000524       0.00000020
     -0.00007532      -0.00000230
     -0.00001702       0.00000009
     -0.00011392      -0.00001009
     -0.00003258      -0.00000036
     -0.00000441      -0.00000011
     -0.00000217       0.00000008
     -0.00004097      -0.00000487
     -0.00000353      -0.00000016
     -0.00001315      -0.00000115
     -0.00000838      -0.00000054
     -0.00000397      -0.00000008
     -0.00000545      -0.00000026
     -0.00000212      -0.00000010
     -0.00001293       0.00000083
     -0.00000235      -0.00000016
     -0.00004399      -0.00000639
     -0.00000302      -0.00000004
     -0.00000282      -0.00000002
     -0.00000861       0.00000010
     -0.00000186      -0.00000003
     -0.00002148      -0.00000365
     -0.00000894      -0.00000079
     -0.00000524      -0.00000012
     -0.00004220       0.00000208
     -0.00000143       0.00000009
     -0.00009025      -0.00000167
     -0.00000771      -0.00000013
     -0.00000177       0.00000004
     -0.00000140      -0.00000002
     -0.00000232       0.00000006
     -0.00004350      -0.00000427
     -0.00000222       0.00000010
     -0.00000142       0.00000004
     -0.00001321      -0.00000114
     -0.00000095       0.00000006
     -0.00001523      -0.00000112
     -0.00001604       0.00000150
     -0.00000806      -0.00000025
     -0.00007489      -0.00001121
     -0.00001243      -0.00000169
     -0.00000639       0.00000029
     -0.00000807      -0.00000057
     -0.00003353      -0.00000466
     -0.00000163       0.00000004
     -0.00001031       0.00000045
     -0.00000157      -0.00000004
     -0.00000215       0.00000002
     -0.00000536      -0.00000031
     -0.00000538      -0.00000036
     -0.00000328      -0.00000028
     -0.00000566       0.00000001
     -0.00000271       0.00000007
     -0.00000219       0.00000008
     -0.00000265       0.00000019
     -0.00000356       0.00000013
     -0.00000839      -0.00000045
     -0.00000512      -0.00000003
     -0.00000530       0.00000008
     -0.00001035       0.00000058
     -0.00001055       0.00000019
     -0.00005432      -0.00000985
     -0.00004203       0.00000278
     -0.00001843      -0.00000047
     -0.00000189      -0.00000011
     -0.00002687      -0.00000201
     -0.00002671      -0.00000022
     -0.00000271      -0.00000001
     -0.00000365       0.00000006
     -0.00000903       0.00000103
     -0.00005420       0.00000034
     -0.00000231      -0.00000007
     -0.00000302       0.00000000
     -0.00000091       0.00000005
     -0.00000538      -0.00000012
     -0.00000634       0.00000026
     -0.00001134      -0.00000036
     -0.00001511       0.00000050
     -0.00000308      -0.00000002
     -0.00003365      -0.00000494
     -0.00000395      -0.00000029
     -0.00000427      -0.00000020
     -0.00004275       0.00000426
     -0.00002919      -0.00000388
     -0.00006955      -0.00000522
     -0.00001681      -0.00000031
     -0.00000322       0.00000005
     -0.00000752       0.00000030
     -0.00004086       0.00000672
     -0.00000274       0.00000006
     -0.00000196      -0.00000008
     -0.00001083      -0.00000102
     -0.00000436       0.00000016
     -0.00000378      -0.00000012
     -0.00000240       0.00000008
     -0.00003630       0.00000314
     -0.00003836      -0.00000447
     -0.00001217       0.00000054
     -0.00000441      -0.00000014
     -0.00000707      -0.00000038
     -0.00000798      -0.00000067
     -0.00000314      -0.00000015
     -0.00000436       0.00000006
     -0.00000188       0.00000008
     -0.00000098       0.00000004
     -0.00000217      -0.00000011
     -0.00000264      -0.00000022
     -0.00000165      -0.00000003
     -0.00000653      -0.00000036
     -0.00000406      -0.00000028
     -0.00000767      -0.00000059
     -0.00000367      -0.00000023
     -0.00004453      -0.00000498
     -0.00000461       0.00000028
     -0.00000709      -0.00000003
     -0.00004562      -0.00000122
     -0.00004355      -0.00000194
     -0.00000400      -0.00000038
     -0.00002617       0.00000032
     -0.00002013       0.00000203
     -0.00000527       0.00000039
     -0.00000163      -0.00000004
     -0.00000160      -0.00000003
     -0.00000573      -0.00000032
     -0.00000253       0.00000020
     -0.00001311      -0.00000059
     -0.00000450      -0.00000015
     -0.00006760      -0.00000489
     -0.00000093      -0.00000002
     -0.00000799      -0.00000003
     -0.00000878      -0.00000039
     -0.00000260       0.00000010
     -0.00002854      -0.00000292
     -0.00000137       0.00000002
     -0.00000296      -0.00000012
     -0.00003310       0.00000309
     -0.00000450      -0.00000023
     -0.00000388       0.00000019
     -0.00008048      -0.00000183
     -0.00000224      -0.00000004
     -0.00000205       0.00000018
     -0.00000288      -0.00000017
     -0.00000169       0.00000000
     -0.00003991      -0.00000018
     -0.00000236       0.00000012
     -0.00000493      -0.00000053
     -0.00000223       0.00000006
     -0.00000115      -0.00000005
     -0.00000656      -0.00000054
     -0.00000289      -0.00000011
     -0.00000279       0.00000006
     -0.00004040      -0.00000374
     -0.00001444      -0.00000031
     -0.00000296       0.00000010
     -0.00003042      -0.00000253
     -0.00011883       0.00000258
     -0.00002585       0.00000102
     -0.00000144       0.00000011
     -0.00002684       0.00000094
     -0.00000955      -0.00000005
     -0.00000221      -0.00000000
     -0.00000113      -0.00000003
     -0.00002578      -0.00000405
     -0.00002778       0.00000033
     -0.00000202       0.00000010
     -0.00000379      -0.00000010
     -0.00000237      -0.00000004
     -0.00000422       0.00000014
     -0.00004177      -0.00000633
     -0.00000115      -0.00000002
     -0.00000695       0.00000027
     -0.00006034      -0.00000445
     -0.00000146      -0.00000005
     -0.00001786       0.00000228
     -0.00002706      -0.00000314
     -0.00000111      -0.00000004
     -0.00000375       0.00000025
     -0.00003238      -0.00000510
     -0.00000129      -0.00000005
     -0.00001056      -0.00000016
     -0.00000576      -0.00000031
     -0.00001911       0.00000020
     -0.00001972       0.00000179
     -0.00003356       0.00000146
     -0.00000714       0.00000030
     -0.00000163      -0.00000000
     -0.00000172       0.00000020
     -0.00003444      -0.00000240
     -0.00000141       0.00000002
     -0.00000307      -0.00000002
     -0.00001417      -0.00000139
     -0.00000204       0.00000001
     -0.00000229      -0.00000005
     -0.00000264      -0.00000015
     -0.00000183      -0.00000002
     -0.00000155       0.00000000
     -0.00001633       0.00000116
     -0.00004004      -0.00000841
     -0.00000244      -0.00000002
     -0.00000118      -0.00000004
     -0.00000212       0.00000003
     -0.00001257       0.00000023
     -0.00000226       0.00000016
     -0.00003613      -0.00000280
     -0.00001171       0.00000046
     -0.00000636      -0.00000026
     -0.00000382      -0.00000006
     -0.00005854      -0.00000368
     -0.00001068       0.00000008
     -0.00000107      -0.00000001
     -0.00000933       0.00000031
     -0.00000096       0.00000010
     -0.00000217      -0.00000010
     -0.00001382      -0.00000174
     -0.00000283      -0.00000013
     -0.00007190      -0.00000478
     -0.00002546      -0.00000178
     -0.00000182       0.00000001
     -0.00003740       0.00000153
     -0.00000199      -0.00000002
     -0.00000284      -0.00000006
     -0.00000471       0.00000033
     -0.00000221      -0.00000009
     -0.00001436      -0.00000008
     -0.00000980       0.00000041
     -0.00000446       0.00000030
     -0.00001156       0.00000025
     -0.00000489       0.00000037
     -0.00001501      -0.00000015
     -0.00000304       0.00000007
     -0.00000710      -0.00000015
     -0.00001123       0.00000032
     -0.00001494       0.00000036
     -0.00000142       0.00000003
     -0.00000431       0.00000016
     -0.00000198       0.00000011
     -0.00000230      -0.00000002
     -0.00001730      -0.00000015
     -0.00000149       0.00000012
     -0.00000767      -0.00000015
     -0.00000604       0.00000020
     -0.00000604       0.00000015
     -0.00000779      -0.00000028
     -0.00000656      -0.00000038
     -0.00006150      -0.00000198
     -0.00005514      -0.00000291
     -0.00000293       0.00000002
     -0.00000710      -0.00000061
     -0.00000944      -0.00000050
     -0.00008872       0.00000108
     -0.00000690      -0.00000042
     -0.00002969      -0.00000316
     -0.00000210      -0.00000008
     -0.00003764      -0.00000694
     -0.00000164       0.00000002
     -0.00001819       0.00000078
     -0.00000112       0.00000003
     -0.00000421      -0.00000013
     -0.00000167       0.00000008
