Edrude_ind 		 Edrude_dhf
     -0.00000730      -0.00000088
     -0.00001636      -0.00000055
     -0.00002533       0.00000280
     -0.00000803      -0.00000024
     -0.00000194       0.00000002
     -0.00000674       0.00000028
     -0.00000364      -0.00000018
     -0.00000885       0.00000049
     -0.00000121       0.00000006
     -0.00000179       0.00000002
     -0.00005730      -0.00000010
     -0.00000100       0.00000002
     -0.00000160      -0.00000003
     -0.00006397       0.00000008
     -0.00000187       0.00000005
     -0.00000196       0.00000013
     -0.00003207      -0.00000229
     -0.00003394       0.00000069
     -0.00011981      -0.00000320
     -0.00005760      -0.00000787
     -0.00000805      -0.00000049
     -0.00001478      -0.00000019
     -0.00000098       0.00000007
     -0.00001051      -0.00000074
     -0.00000680      -0.00000022
     -0.00001672      -0.00000040
     -0.00002381       0.00000190
     -0.00001219      -0.00000035
     -0.00005840      -0.00000735
     -0.00002837      -0.00000069
     -0.00004963      -0.00000741
     -0.00000214      -0.00000007
     -0.00003393      -0.00000410
     -0.00000145       0.00000001
     -0.00001437      -0.00000027
     -0.00000274      -0.00000006
     -0.00000094       0.00000004
     -0.00000202       0.00000009
     -0.00000326      -0.00000008
     -0.00001854      -0.00000020
     -0.00000106      -0.00000001
     -0.00000233       0.00000006
     -0.00003353      -0.00000153
     -0.00000153      -0.00000001
     -0.00000088       0.00000002
     -0.00000125      -0.00000001
     -0.00000134       0.00000006
     -0.00001790       0.00000024
     -0.00000352       0.00000010
     -0.00006093      -0.00000906
     -0.00000852       0.00000016
     -0.00000397      -0.00000008
     -0.00000493       0.00000008
     -0.00000787      -0.00000086
     -0.00002736      -0.00000067
     -0.00000621       0.00000055
     -0.00005189      -0.00000730
     -0.00000537      -0.00000015
     -0.00000241       0.00000010
     -0.00000309       0.00000021
     -0.00000427       0.00000012
     -0.00002350       0.00000058
     -0.00000328      -0.00000000
     -0.00000778      -0.00000031
     -0.00001221       0.00000027
     -0.00009578       0.00000233
     -0.00000647      -0.00000032
     -0.00001694      -0.00000207
     -0.00002072      -0.00000145
     -0.00003365      -0.00000364
     -0.00001169       0.00000009
     -0.00002015      -0.00000159
     -0.00002536       0.00000204
     -0.00000372       0.00000034
     -0.00001419       0.00000070
     -0.00001114      -0.00000007
     -0.00000691      -0.00000060
     -0.00000198      -0.00000003
     -0.00000174      -0.00000010
     -0.00000489      -0.00000025
     -0.00001107      -0.00000032
     -0.00000188       0.00000008
     -0.00000466       0.00000005
     -0.00000331      -0.00000004
     -0.00001097      -0.00000026
     -0.00000829      -0.00000007
     -0.00000193       0.00000001
     -0.00000115       0.00000000
     -0.00000130      -0.00000001
     -0.00000217      -0.00000004
     -0.00000374       0.00000007
     -0.00000495      -0.00000006
     -0.00000216      -0.00000002
     -0.00000700      -0.00000070
     -0.00000340       0.00000003
     -0.00001566       0.00000102
     -0.00000991      -0.00000100
     -0.00000176      -0.00000001
     -0.00000203       0.00000005
     -0.00000584      -0.00000014
     -0.00000930       0.00000026
     -0.00000123       0.00000001
     -0.00000221      -0.00000008
     -0.00000339      -0.00000010
     -0.00001129      -0.00000030
     -0.00000431      -0.00000016
     -0.00006064       0.00000059
     -0.00001673       0.00000185
     -0.00000148       0.00000004
     -0.00001312       0.00000086
     -0.00000147      -0.00000002
     -0.00000165      -0.00000005
     -0.00000584      -0.00000003
     -0.00001917       0.00000024
     -0.00002044       0.00000106
     -0.00003300      -0.00000268
     -0.00000423      -0.00000016
     -0.00000332      -0.00000017
     -0.00000620      -0.00000026
     -0.00001368      -0.00000161
     -0.00001013      -0.00000030
     -0.00000587      -0.00000015
     -0.00000543      -0.00000018
     -0.00001518       0.00000018
     -0.00001086      -0.00000030
     -0.00000144       0.00000005
     -0.00004556       0.00000422
     -0.00000101      -0.00000006
     -0.00000322       0.00000004
     -0.00000146      -0.00000000
     -0.00000528      -0.00000037
     -0.00001141       0.00000027
     -0.00000177       0.00000004
     -0.00000269       0.00000018
     -0.00000193       0.00000011
     -0.00000551       0.00000013
     -0.00001200      -0.00000071
     -0.00000324       0.00000019
     -0.00000305       0.00000023
     -0.00003756       0.00000400
     -0.00005359      -0.00000964
     -0.00003020      -0.00000096
     -0.00001630       0.00000061
     -0.00000469       0.00000004
     -0.00000338       0.00000030
     -0.00000324       0.00000007
     -0.00000101       0.00000004
     -0.00002782       0.00000085
     -0.00000251      -0.00000008
     -0.00000483       0.00000007
     -0.00000207      -0.00000007
     -0.00000882       0.00000055
     -0.00000426      -0.00000005
     -0.00002752      -0.00000091
     -0.00000692       0.00000026
     -0.00000468       0.00000015
     -0.00000561       0.00000049
     -0.00000465      -0.00000005
     -0.00006648       0.00000421
     -0.00000293      -0.00000004
     -0.00000256      -0.00000003
     -0.00002226      -0.00000225
     -0.00006514      -0.00001068
     -0.00000935      -0.00000038
     -0.00000935       0.00000044
     -0.00000905      -0.00000106
     -0.00008959      -0.00000345
     -0.00000295      -0.00000003
     -0.00000181       0.00000006
     -0.00000318       0.00000014
     -0.00000213       0.00000015
     -0.00000081      -0.00000001
     -0.00000109       0.00000006
     -0.00000219      -0.00000001
     -0.00001270      -0.00000021
     -0.00000388       0.00000006
     -0.00000337       0.00000029
     -0.00000443      -0.00000016
     -0.00000552      -0.00000023
     -0.00000922       0.00000076
     -0.00000146       0.00000002
     -0.00001707       0.00000035
     -0.00001540      -0.00000056
     -0.00000148       0.00000004
     -0.00000472      -0.00000002
     -0.00000450       0.00000012
     -0.00000617       0.00000015
     -0.00002060       0.00000027
     -0.00000194       0.00000008
     -0.00000210      -0.00000006
     -0.00000366      -0.00000016
     -0.00000218       0.00000017
     -0.00000354       0.00000012
     -0.00000867       0.00000001
     -0.00001329       0.00000002
     -0.00002415       0.00000102
     -0.00000216       0.00000003
     -0.00000728      -0.00000045
     -0.00000916       0.00000052
     -0.00000216      -0.00000005
     -0.00004596      -0.00000172
     -0.00003436      -0.00000203
     -0.00000462      -0.00000024
     -0.00000195       0.00000013
     -0.00003007      -0.00000175
     -0.00000123      -0.00000001
     -0.00004096      -0.00000626
     -0.00003031       0.00000184
     -0.00001824       0.00000123
     -0.00002258      -0.00000016
     -0.00000598      -0.00000053
     -0.00004791      -0.00000475
     -0.00000158      -0.00000003
     -0.00000617       0.00000037
     -0.00002821      -0.00000205
     -0.00000473      -0.00000020
     -0.00000948      -0.00000003
     -0.00005208      -0.00000163
     -0.00003889      -0.00000656
     -0.00001470       0.00000132
     -0.00004212      -0.00000364
     -0.00002141      -0.00000143
     -0.00000667      -0.00000010
     -0.00000797      -0.00000020
     -0.00003157      -0.00000328
     -0.00002327      -0.00000051
     -0.00001852      -0.00000207
     -0.00004424      -0.00000078
     -0.00002606      -0.00000149
     -0.00002259      -0.00000026
     -0.00000133       0.00000003
     -0.00000255       0.00000015
     -0.00000150      -0.00000003
     -0.00000986      -0.00000086
     -0.00001726       0.00000126
     -0.00002193       0.00000035
     -0.00000366       0.00000028
     -0.00000391       0.00000015
     -0.00000084      -0.00000002
     -0.00000566       0.00000008
     -0.00001883       0.00000168
     -0.00002403       0.00000070
     -0.00002805      -0.00000382
     -0.00000409      -0.00000024
     -0.00000340      -0.00000024
     -0.00000831      -0.00000072
     -0.00000657      -0.00000027
     -0.00000207      -0.00000006
     -0.00001645      -0.00000178
     -0.00000133       0.00000001
     -0.00001097      -0.00000003
     -0.00001969      -0.00000134
     -0.00003218      -0.00000375
     -0.00000364       0.00000000
     -0.00002952      -0.00000359
     -0.00000342       0.00000018
     -0.00000772      -0.00000046
     -0.00002084      -0.00000017
     -0.00000429       0.00000028
     -0.00001073       0.00000051
     -0.00000332      -0.00000020
     -0.00000495      -0.00000007
     -0.00000145       0.00000005
     -0.00000177      -0.00000006
     -0.00001192      -0.00000025
     -0.00000321      -0.00000012
     -0.00000204      -0.00000000
     -0.00000583      -0.00000008
     -0.00000119       0.00000001
     -0.00000844       0.00000019
     -0.00004097      -0.00000075
     -0.00000481       0.00000012
     -0.00000578      -0.00000026
     -0.00001271       0.00000095
     -0.00000301       0.00000029
     -0.00000167       0.00000011
     -0.00004016      -0.00001015
     -0.00001088      -0.00000069
     -0.00000157       0.00000002
     -0.00000492       0.00000033
     -0.00001909      -0.00000209
     -0.00000668       0.00000061
     -0.00001382      -0.00000099
     -0.00000489      -0.00000029
     -0.00000702      -0.00000037
     -0.00001635      -0.00000030
     -0.00000329       0.00000017
     -0.00000302      -0.00000018
     -0.00000428       0.00000017
     -0.00000179       0.00000003
     -0.00000928      -0.00000062
     -0.00000178       0.00000011
     -0.00000511       0.00000016
     -0.00000143      -0.00000001
     -0.00001299       0.00000003
     -0.00000804      -0.00000096
     -0.00000562       0.00000029
     -0.00000121       0.00000011
     -0.00000198      -0.00000001
     -0.00000272       0.00000009
     -0.00001028       0.00000036
     -0.00000642       0.00000001
     -0.00001058      -0.00000073
     -0.00000900      -0.00000042
     -0.00000401       0.00000014
     -0.00000241      -0.00000006
     -0.00001602      -0.00000161
     -0.00000213      -0.00000005
     -0.00011181      -0.00001309
     -0.00000431      -0.00000021
     -0.00000149       0.00000010
     -0.00001134      -0.00000023
     -0.00000302      -0.00000021
     -0.00000741       0.00000045
     -0.00003635      -0.00000692
     -0.00000467       0.00000041
     -0.00003410      -0.00000083
     -0.00000947      -0.00000041
     -0.00002737      -0.00000197
     -0.00000112       0.00000007
     -0.00000243       0.00000001
     -0.00003310      -0.00000666
     -0.00000181       0.00000010
     -0.00001661      -0.00000009
     -0.00000619      -0.00000034
     -0.00000529       0.00000031
     -0.00001024       0.00000077
     -0.00001240       0.00000037
     -0.00000296       0.00000011
     -0.00000662       0.00000028
     -0.00000210      -0.00000004
     -0.00000809      -0.00000067
     -0.00000854      -0.00000099
     -0.00001199      -0.00000146
     -0.00000357       0.00000009
     -0.00000201      -0.00000010
     -0.00000281       0.00000009
     -0.00002092      -0.00000109
     -0.00000234       0.00000014
     -0.00000608      -0.00000048
     -0.00001245      -0.00000024
     -0.00000137       0.00000005
     -0.00000712      -0.00000007
     -0.00000146       0.00000002
     -0.00000380       0.00000008
     -0.00000151       0.00000008
     -0.00000094       0.00000002
     -0.00000620       0.00000042
     -0.00000675       0.00000036
     -0.00000661      -0.00000016
     -0.00000228      -0.00000008
     -0.00002866      -0.00000184
     -0.00000296       0.00000014
     -0.00003007       0.00000010
     -0.00000388      -0.00000013
     -0.00002861      -0.00000059
     -0.00000312      -0.00000005
     -0.00002991      -0.00000276
     -0.00000168       0.00000011
     -0.00002606       0.00000089
     -0.00000374      -0.00000012
     -0.00001602      -0.00000072
     -0.00000120      -0.00000005
     -0.00000409      -0.00000005
     -0.00000092       0.00000006
     -0.00004205      -0.00000291
     -0.00001180       0.00000001
     -0.00000929      -0.00000022
     -0.00006582      -0.00000622
     -0.00000314       0.00000017
     -0.00000344       0.00000020
     -0.00003111       0.00000088
     -0.00002613       0.00000190
     -0.00000186      -0.00000001
     -0.00000745      -0.00000077
     -0.00000866       0.00000042
     -0.00001646       0.00000021
     -0.00000099      -0.00000001
     -0.00000156      -0.00000003
     -0.00000928      -0.00000007
     -0.00000177      -0.00000005
     -0.00002470       0.00000068
     -0.00003000      -0.00000117
     -0.00006367       0.00000128
     -0.00000272       0.00000010
     -0.00000764      -0.00000007
     -0.00000209      -0.00000004
     -0.00000917       0.00000013
     -0.00001271      -0.00000093
     -0.00004324      -0.00000718
     -0.00000338       0.00000007
     -0.00001004       0.00000026
     -0.00000370      -0.00000000
     -0.00000200       0.00000013
     -0.00000613       0.00000020
     -0.00000182       0.00000005
     -0.00003940      -0.00000282
     -0.00000254       0.00000006
     -0.00005554      -0.00000514
     -0.00003173      -0.00000403
     -0.00000214      -0.00000005
     -0.00004235      -0.00000570
     -0.00000236      -0.00000005
     -0.00000373      -0.00000015
     -0.00005379       0.00000182
     -0.00000386      -0.00000007
     -0.00000161       0.00000009
     -0.00004496       0.00000086
     -0.00000496       0.00000032
     -0.00000614      -0.00000012
     -0.00000966      -0.00000002
     -0.00000522       0.00000015
     -0.00000661      -0.00000023
     -0.00001827      -0.00000124
     -0.00000322       0.00000007
     -0.00000198       0.00000013
     -0.00000447      -0.00000013
     -0.00000402       0.00000037
     -0.00001210       0.00000109
     -0.00000190      -0.00000003
     -0.00000165      -0.00000004
     -0.00000223      -0.00000005
     -0.00001300       0.00000061
     -0.00000302      -0.00000004
     -0.00000249       0.00000011
     -0.00000428      -0.00000003
     -0.00001008       0.00000063
     -0.00003113       0.00000156
     -0.00000129      -0.00000001
     -0.00000098      -0.00000003
     -0.00000186       0.00000003
     -0.00000255       0.00000013
     -0.00000686      -0.00000025
     -0.00000273      -0.00000008
     -0.00001345      -0.00000155
     -0.00003163       0.00000075
     -0.00001260      -0.00000015
     -0.00001169       0.00000030
     -0.00000487      -0.00000026
     -0.00000179      -0.00000005
     -0.00000313       0.00000001
     -0.00001834      -0.00000105
     -0.00001577       0.00000030
     -0.00000157      -0.00000008
     -0.00000615       0.00000043
     -0.00004611      -0.00000167
     -0.00000430       0.00000007
     -0.00000316      -0.00000022
     -0.00001756      -0.00000004
     -0.00000742      -0.00000018
     -0.00000379      -0.00000023
     -0.00002581      -0.00000033
     -0.00000332      -0.00000006
     -0.00000310      -0.00000018
     -0.00000162       0.00000000
     -0.00000193       0.00000006
     -0.00001084      -0.00000105
     -0.00000533       0.00000024
     -0.00002300       0.00000080
     -0.00000240      -0.00000000
     -0.00004764       0.00000043
     -0.00000526       0.00000019
     -0.00000143      -0.00000003
     -0.00002242      -0.00000262
     -0.00004774       0.00000345
     -0.00006159      -0.00000237
     -0.00000219       0.00000001
     -0.00000245      -0.00000018
     -0.00000872       0.00000036
     -0.00000715      -0.00000043
     -0.00001203       0.00000036
     -0.00000742       0.00000010
     -0.00002568      -0.00000297
     -0.00000585      -0.00000038
     -0.00005897      -0.00000958
     -0.00000507      -0.00000043
     -0.00000343       0.00000000
     -0.00002056       0.00000164
     -0.00000533      -0.00000031
     -0.00000570      -0.00000018
     -0.00001405       0.00000101
     -0.00000762      -0.00000044
     -0.00000823      -0.00000076
     -0.00002334      -0.00000268
     -0.00000723       0.00000016
     -0.00000123       0.00000014
     -0.00001896      -0.00000130
     -0.00001419      -0.00000189
     -0.00001048       0.00000020
     -0.00003925      -0.00000511
     -0.00001090      -0.00000052
     -0.00000952      -0.00000051
     -0.00003697      -0.00000235
     -0.00000291       0.00000007
     -0.00000423       0.00000032
     -0.00001973       0.00000036
     -0.00000268      -0.00000007
     -0.00000319      -0.00000009
     -0.00000635       0.00000001
     -0.00000338       0.00000003
     -0.00001526       0.00000079
     -0.00002771       0.00000380
     -0.00000180       0.00000002
     -0.00002356      -0.00000169
     -0.00000479       0.00000006
     -0.00000471      -0.00000016
     -0.00000228       0.00000010
     -0.00000535      -0.00000003
     -0.00007341      -0.00000993
     -0.00000168      -0.00000000
     -0.00002843      -0.00000387
     -0.00002119      -0.00000066
     -0.00000911      -0.00000016
     -0.00003425      -0.00000790
     -0.00000575       0.00000022
     -0.00000625      -0.00000046
     -0.00000162       0.00000011
     -0.00000534       0.00000014
     -0.00004715      -0.00000040
     -0.00000237       0.00000005
     -0.00003380       0.00000124
     -0.00002660      -0.00000158
     -0.00000311       0.00000009
     -0.00000121      -0.00000005
     -0.00000754       0.00000020
     -0.00000361       0.00000029
     -0.00000471      -0.00000017
     -0.00000292       0.00000022
     -0.00000555       0.00000019
     -0.00007136      -0.00000852
     -0.00001765       0.00000001
     -0.00000208       0.00000005
     -0.00000533       0.00000012
     -0.00006328       0.00000087
     -0.00000278      -0.00000005
     -0.00003052       0.00000055
     -0.00000808      -0.00000014
     -0.00000764       0.00000015
     -0.00000976      -0.00000012
     -0.00000244       0.00000003
     -0.00000946      -0.00000009
     -0.00000393      -0.00000015
     -0.00001178       0.00000140
     -0.00001416       0.00000064
     -0.00000687       0.00000038
     -0.00000414      -0.00000031
     -0.00000214       0.00000010
     -0.00001594       0.00000039
     -0.00000363       0.00000024
     -0.00000266      -0.00000009
     -0.00005463       0.00000207
     -0.00004426      -0.00000297
     -0.00000160       0.00000001
     -0.00000477       0.00000011
     -0.00005901      -0.00000016
     -0.00002099       0.00000042
     -0.00000394      -0.00000014
     -0.00007798       0.00000531
     -0.00003092      -0.00000134
     -0.00000169       0.00000006
     -0.00002361      -0.00000189
     -0.00000257      -0.00000012
     -0.00000549       0.00000031
     -0.00000155       0.00000008
     -0.00000177       0.00000004
     -0.00000597      -0.00000023
     -0.00000408      -0.00000008
     -0.00000525       0.00000019
     -0.00007532      -0.00000231
     -0.00001702       0.00000011
     -0.00011392      -0.00001004
     -0.00003258      -0.00000035
     -0.00000441      -0.00000013
     -0.00000217       0.00000009
     -0.00004098      -0.00000479
     -0.00000353      -0.00000012
     -0.00001315      -0.00000115
     -0.00000838      -0.00000067
     -0.00000397      -0.00000011
     -0.00000545      -0.00000022
     -0.00000208      -0.00000007
     -0.00001289       0.00000092
     -0.00000232      -0.00000006
     -0.00004397      -0.00000647
     -0.00000303      -0.00000002
     -0.00000282      -0.00000001
     -0.00000861       0.00000007
     -0.00000186      -0.00000002
     -0.00002148      -0.00000365
     -0.00000894      -0.00000089
     -0.00000525      -0.00000014
     -0.00004220       0.00000207
     -0.00000142       0.00000029
     -0.00009025      -0.00000169
     -0.00000771      -0.00000013
     -0.00000177       0.00000003
     -0.00000140      -0.00000003
     -0.00000232       0.00000008
     -0.00004350      -0.00000434
     -0.00000222       0.00000010
     -0.00000142       0.00000010
     -0.00001321      -0.00000115
     -0.00000095       0.00000001
     -0.00001524      -0.00000115
     -0.00001605       0.00000149
     -0.00000806      -0.00000026
     -0.00007466      -0.00001137
     -0.00001243      -0.00000169
     -0.00000639       0.00000029
     -0.00000807      -0.00000051
     -0.00003352      -0.00000463
     -0.00000163       0.00000004
     -0.00001030       0.00000039
     -0.00000156      -0.00000001
     -0.00000215       0.00000004
     -0.00000536      -0.00000032
     -0.00000537      -0.00000035
     -0.00000328      -0.00000029
     -0.00000566       0.00000004
     -0.00000271       0.00000005
     -0.00000219       0.00000011
     -0.00000265       0.00000027
     -0.00000356       0.00000014
     -0.00000840      -0.00000043
     -0.00000512      -0.00000004
     -0.00000530       0.00000011
     -0.00001035       0.00000057
     -0.00001056       0.00000012
     -0.00005436      -0.00000979
     -0.00004202       0.00000273
     -0.00001844      -0.00000042
     -0.00000189      -0.00000011
     -0.00002688      -0.00000204
     -0.00002671      -0.00000023
     -0.00000271      -0.00000001
     -0.00000365       0.00000007
     -0.00000903       0.00000104
     -0.00005420       0.00000034
     -0.00000231      -0.00000007
     -0.00000302       0.00000000
     -0.00000091       0.00000014
     -0.00000538      -0.00000009
     -0.00000634       0.00000027
     -0.00001134      -0.00000035
     -0.00001510       0.00000046
     -0.00000308      -0.00000006
     -0.00003365      -0.00000494
     -0.00000395      -0.00000028
     -0.00000427      -0.00000021
     -0.00004281       0.00000421
     -0.00002919      -0.00000380
     -0.00006955      -0.00000522
     -0.00001680      -0.00000033
     -0.00000322       0.00000009
     -0.00000754       0.00000023
     -0.00004086       0.00000672
     -0.00000274       0.00000008
     -0.00000196      -0.00000010
     -0.00001083      -0.00000107
     -0.00000436       0.00000019
     -0.00000377      -0.00000009
     -0.00000240       0.00000006
     -0.00003630       0.00000310
     -0.00003836      -0.00000448
     -0.00001217       0.00000051
     -0.00000441      -0.00000012
     -0.00000708      -0.00000036
     -0.00000798      -0.00000066
     -0.00000314      -0.00000015
     -0.00000436       0.00000005
     -0.00000188       0.00000002
     -0.00000098      -0.00000002
     -0.00000217      -0.00000009
     -0.00000264      -0.00000022
     -0.00000165      -0.00000008
     -0.00000653      -0.00000036
     -0.00000407      -0.00000027
     -0.00000767      -0.00000058
     -0.00000366      -0.00000023
     -0.00004453      -0.00000497
     -0.00000461       0.00000028
     -0.00000709      -0.00000008
     -0.00004562      -0.00000122
     -0.00004357      -0.00000192
     -0.00000399      -0.00000032
     -0.00002614       0.00000029
     -0.00002013       0.00000201
     -0.00000527       0.00000041
     -0.00000163      -0.00000006
     -0.00000160      -0.00000006
     -0.00000573      -0.00000028
     -0.00000253       0.00000019
     -0.00001311      -0.00000057
     -0.00000450      -0.00000014
     -0.00006763      -0.00000488
     -0.00000093      -0.00000001
     -0.00000799      -0.00000002
     -0.00000877      -0.00000040
     -0.00000260      -0.00000004
     -0.00002854      -0.00000291
     -0.00000138       0.00000002
     -0.00000296      -0.00000013
     -0.00003312       0.00000300
     -0.00000450      -0.00000012
     -0.00000388       0.00000020
     -0.00008035      -0.00000195
     -0.00000223       0.00000004
     -0.00000205       0.00000009
     -0.00000288      -0.00000011
     -0.00000169       0.00000001
     -0.00003991      -0.00000018
     -0.00000236       0.00000011
     -0.00000490      -0.00000049
     -0.00000223       0.00000007
     -0.00000115      -0.00000002
     -0.00000656      -0.00000052
     -0.00000289      -0.00000006
     -0.00000280       0.00000003
     -0.00004041      -0.00000374
     -0.00001444      -0.00000031
     -0.00000296       0.00000008
     -0.00003041      -0.00000255
     -0.00011889       0.00000262
     -0.00002586       0.00000093
     -0.00000144       0.00000002
     -0.00002682       0.00000105
     -0.00000957      -0.00000005
     -0.00000220       0.00000000
     -0.00000113      -0.00000004
     -0.00002578      -0.00000404
     -0.00002782       0.00000031
     -0.00000202       0.00000008
     -0.00000379      -0.00000015
     -0.00000237      -0.00000006
     -0.00000421       0.00000013
     -0.00004177      -0.00000634
     -0.00000115      -0.00000004
     -0.00000695       0.00000029
     -0.00006034      -0.00000448
     -0.00000147      -0.00000006
     -0.00001784       0.00000231
     -0.00002706      -0.00000317
     -0.00000111      -0.00000000
     -0.00000375       0.00000025
     -0.00003242      -0.00000504
     -0.00000129      -0.00000005
     -0.00001056      -0.00000018
     -0.00000576      -0.00000032
     -0.00001911       0.00000020
     -0.00001972       0.00000178
     -0.00003355       0.00000148
     -0.00000711       0.00000040
     -0.00000164      -0.00000001
     -0.00000172       0.00000006
     -0.00003441      -0.00000246
     -0.00000146      -0.00000007
     -0.00000307      -0.00000003
     -0.00001417      -0.00000138
     -0.00000203       0.00000005
     -0.00000229      -0.00000003
     -0.00000262      -0.00000011
     -0.00000183      -0.00000002
     -0.00000155       0.00000000
     -0.00001629       0.00000119
     -0.00004001      -0.00000845
     -0.00000244      -0.00000004
     -0.00000118      -0.00000003
     -0.00000209       0.00000010
     -0.00001257       0.00000026
     -0.00000226       0.00000016
     -0.00003613      -0.00000280
     -0.00001171       0.00000045
     -0.00000636      -0.00000031
     -0.00000382      -0.00000005
     -0.00005855      -0.00000367
     -0.00001068       0.00000013
     -0.00000107      -0.00000001
     -0.00000933       0.00000033
     -0.00000096       0.00000003
     -0.00000217      -0.00000010
     -0.00001382      -0.00000171
     -0.00000284      -0.00000013
     -0.00007190      -0.00000479
     -0.00002546      -0.00000174
     -0.00000182       0.00000004
     -0.00003740       0.00000152
     -0.00000199       0.00000002
     -0.00000284      -0.00000007
     -0.00000470       0.00000032
     -0.00000221      -0.00000008
     -0.00001435      -0.00000006
     -0.00000980       0.00000051
     -0.00000446       0.00000030
     -0.00001156       0.00000025
     -0.00000489       0.00000024
     -0.00001501      -0.00000015
     -0.00000304       0.00000008
     -0.00000710      -0.00000019
     -0.00001122       0.00000034
     -0.00001495       0.00000038
     -0.00000143       0.00000002
     -0.00000432       0.00000014
     -0.00000199       0.00000010
     -0.00000230      -0.00000000
     -0.00001730      -0.00000030
     -0.00000148       0.00000006
     -0.00000767      -0.00000022
     -0.00000604       0.00000022
     -0.00000603       0.00000016
     -0.00000778      -0.00000030
     -0.00000656      -0.00000041
     -0.00006150      -0.00000198
     -0.00005514      -0.00000288
     -0.00000293       0.00000001
     -0.00000709      -0.00000064
     -0.00000944      -0.00000049
     -0.00008878       0.00000112
     -0.00000689      -0.00000042
     -0.00002970      -0.00000315
     -0.00000210      -0.00000010
     -0.00003763      -0.00000696
     -0.00000162       0.00000005
     -0.00001818       0.00000083
     -0.00000112       0.00000003
     -0.00000421      -0.00000012
     -0.00000167       0.00000011
     -0.00000645      -0.00000016
