# Eelst 		 Emultipole 
     -0.00025746      -0.00003506
     -0.00104309       0.00000222
     -0.00008993      -0.00002102
     -0.00099300      -0.00002642
     -0.00429145      -0.00015136
     -0.00012099       0.00003664
     -0.00046634      -0.00001622
     -0.00195214      -0.00013857
     -0.00082243      -0.00009580
     -0.00334464       0.00003148
     -0.00056173      -0.00003640
     -0.00177651       0.00003970
     -0.00015287      -0.00002037
     -0.00580371      -0.00015844
     -0.00200140      -0.00007935
     -0.00012740      -0.00001137
     -0.00116134       0.00007396
     -0.00019090       0.00006786
     -0.00010174      -0.00003955
     -0.00001327       0.00003307
     -0.00029337       0.00002811
     -0.00048618      -0.00003109
     -0.00013219      -0.00001497
     -0.00157394       0.00000652
     -0.00012404       0.00001513
     -0.00014496       0.00004438
     -0.00390849      -0.00002967
     -0.00022038      -0.00004160
     -0.00011575      -0.00001678
     -0.00026911      -0.00002955
     -0.00018617      -0.00002989
     -0.00067667      -0.00010108
     -0.00213084      -0.00000825
     -0.00188731      -0.00013069
     -0.00012983       0.00000351
     -0.00008366       0.00002731
     -0.00235840       0.00008378
     -0.00016061      -0.00002920
     -0.00335280      -0.00014655
     -0.00131157       0.00007951
     -0.00010179       0.00002423
     -0.00667492      -0.00009540
     -0.00053299       0.00000651
     -0.00112462      -0.00005279
     -0.00021707      -0.00004154
     -0.00086994       0.00005271
     -0.00018469       0.00001298
     -0.00011925      -0.00003101
     -0.00068917      -0.00003305
     -0.00343251      -0.00015265
     -0.00125544      -0.00001965
     -0.00020035       0.00002226
     -0.00431541       0.00002771
     -0.00115971      -0.00003004
     -0.00266010      -0.00016807
     -0.00017792       0.00003084
     -0.00635294      -0.00014341
     -0.00143933       0.00000443
     -0.00028020       0.00005132
     -0.00582986       0.00025362
     -0.00116061       0.00004470
     -0.00076691      -0.00007901
     -0.00327371      -0.00016430
     -0.00016606      -0.00003848
     -0.00005874       0.00001828
     -0.00064434      -0.00001257
     -0.00587823      -0.00012595
     -0.00099469      -0.00009271
     -0.00086609      -0.00001286
     -0.00963721      -0.00035294
     -0.00307570      -0.00006023
     -0.00258604       0.00004413
     -0.00029886       0.00006300
     -0.00043517      -0.00002754
     -0.00042470      -0.00006151
     -0.00006678       0.00002062
     -0.00042351       0.00005117
     -0.00040583       0.00002468
     -0.00074814      -0.00008183
     -0.00348303       0.00007346
     -0.00140027      -0.00002244
     -0.00848314      -0.00008460
     -0.00044050       0.00008000
     -0.00016972       0.00001526
     -0.00002795       0.00003262
     -0.00139858       0.00016630
     -0.00016588      -0.00000917
     -0.00059889      -0.00008406
     -0.00056007       0.00004206
     -0.00014184      -0.00001027
     -0.00011228      -0.00002262
     -0.00029981      -0.00003989
     -0.00007131       0.00004590
     -0.00007265      -0.00000666
     -0.00052732      -0.00005748
     -0.00847622      -0.00042268
     -0.00260267      -0.00016922
     -0.00018689       0.00006168
     -0.00006148       0.00002911
     -0.00159214       0.00001580
     -0.00113763      -0.00012684
     -0.00067925      -0.00004235
     -0.00066863       0.00001835
     -0.00072664      -0.00003147
     -0.00042930       0.00003657
     -0.00020487      -0.00000681
     -0.00008644       0.00001359
     -0.00157587      -0.00012390
     -0.00187714      -0.00010055
     -0.00064720      -0.00004481
     -0.00792984       0.00023936
     -0.00084088      -0.00005396
     -0.00333327      -0.00005262
     -0.00053210       0.00011277
     -0.00279691      -0.00011813
     -0.00048169       0.00000655
     -0.00160586      -0.00009328
     -0.00006060      -0.00000942
     -0.00185165      -0.00007267
     -0.00294185       0.00012541
     -0.00104630      -0.00010076
     -0.00514964      -0.00026369
     -0.00027779       0.00003817
     -0.00019792      -0.00002213
     -0.00443235      -0.00031714
     -0.00018094      -0.00002492
     -0.00137010      -0.00008423
     -0.00010615      -0.00003822
     -0.00240127       0.00001238
     -0.00023083      -0.00002471
     -0.00065985      -0.00006385
     -0.00111054      -0.00003982
     -0.00055772      -0.00004138
     -0.00038753      -0.00001146
     -0.00694542      -0.00029368
     -0.00040870      -0.00004185
     -0.00043763       0.00001839
     -0.00237228       0.00002462
     -0.00035048      -0.00007208
     -0.00060842       0.00007381
     -0.00280997      -0.00003840
     -0.00033316      -0.00005435
     -0.00009103       0.00001142
     -0.00053750       0.00000185
     -0.00030386       0.00006092
     -0.00128958       0.00001465
     -0.00065602       0.00000896
     -0.00011269      -0.00002397
     -0.00079372       0.00012075
     -0.00589778      -0.00004216
     -0.00011341      -0.00002504
     -0.00037458      -0.00003722
     -0.00012004       0.00002108
     -0.00008255      -0.00000233
     -0.00193163      -0.00012342
     -0.00121528       0.00015346
     -0.00569029      -0.00034156
     -0.00200223      -0.00003321
     -0.00471731       0.00010979
     -0.00007451       0.00003940
     -0.00018038      -0.00002954
     -0.00090252       0.00011020
     -0.00065030       0.00003798
     -0.00171322      -0.00011190
     -0.00193643      -0.00003705
     -0.00177853      -0.00011385
     -0.00019516       0.00002437
     -0.00104469      -0.00011897
     -0.00022663       0.00005406
     -0.00021903       0.00000816
     -0.00179004      -0.00013780
     -0.00042805       0.00002185
     -0.00506812      -0.00009639
     -0.00067393       0.00005674
     -0.00147261      -0.00008213
     -0.00095020      -0.00008163
     -0.00012477      -0.00003652
     -0.00069274       0.00003202
     -0.00036336       0.00005312
     -0.00009452       0.00005971
     -0.00016924       0.00004055
     -0.00310262      -0.00018474
     -0.00025489       0.00000428
     -0.00079431       0.00005736
     -0.00024080       0.00002905
     -0.00155535       0.00012593
     -0.00042750      -0.00004776
     -0.00029046      -0.00005081
     -0.00062257       0.00001904
     -0.00017336       0.00005223
     -0.00293753      -0.00004885
     -0.00129513       0.00000470
     -0.00120108       0.00017259
     -0.00038703       0.00001530
     -0.00429728       0.00013873
     -0.00027825      -0.00004099
     -0.00018842      -0.00004177
     -0.00418030      -0.00022978
