# Eelst 		 Emultipole 
     -0.00061608       0.00015610
     -0.00073737      -0.00003972
     -0.00149665      -0.00006391
     -0.00092604      -0.00004715
     -0.00545219       0.00040857
     -0.00010338      -0.00002993
     -0.00530948      -0.00023851
     -0.00068271       0.00006976
     -0.00491285       0.00045183
     -0.00055892       0.00021129
     -0.00007019      -0.00000062
     -0.00208977      -0.00016607
     -0.00006020      -0.00003706
     -0.00497695      -0.00065080
     -0.00010826       0.00000496
     -0.00097328       0.00007619
     -0.00017804       0.00004690
     -0.00079833       0.00009661
     -0.00372031       0.00032516
     -0.00055803      -0.00015152
     -0.01421582      -0.00038010
     -0.00061852       0.00002996
     -0.00013351      -0.00003826
     -0.00068430       0.00000275
     -0.00244550      -0.00019001
     -0.00076170      -0.00001913
     -0.00011757       0.00010054
     -0.00027643      -0.00007667
     -0.00009624       0.00001628
     -0.00030481      -0.00014582
     -0.00011667      -0.00002437
     -0.00511915      -0.00021204
     -0.00002528       0.00006441
     -0.00016072      -0.00005157
     -0.00032979      -0.00007869
     -0.00014169       0.00006134
     -0.00025300       0.00007567
     -0.00504585       0.00027123
     -0.00020217      -0.00004326
     -0.00008398       0.00006255
     -0.00003408       0.00001070
     -0.00011468       0.00003635
     -0.00004197       0.00003909
     -0.00016877      -0.00004354
     -0.00212136      -0.00050860
     -0.00247552      -0.00013797
     -0.00016444      -0.00008849
     -0.00024896       0.00002024
     -0.00011523      -0.00002191
     -0.00071122       0.00001229
     -0.00009513       0.00000939
     -0.00035620      -0.00003128
     -0.00170110       0.00025448
     -0.00018787       0.00004895
     -0.00202544      -0.00004418
     -0.00041571       0.00007961
     -0.00161134      -0.00005336
     -0.00017952       0.00015608
     -0.00094294      -0.00008987
     -0.00286222      -0.00010152
     -0.00060746       0.00014745
     -0.00239971      -0.00014625
     -0.00087894      -0.00011315
     -0.00020048       0.00001187
     -0.00429681      -0.00016787
     -0.00168635      -0.00038999
     -0.00034242       0.00002970
     -0.00140068       0.00014813
     -0.00221095      -0.00016346
     -0.00138455       0.00007567
     -0.00260416      -0.00028604
     -0.00209269       0.00018380
     -0.00022171       0.00010551
     -0.00226493      -0.00023834
     -0.00017437      -0.00007064
      0.00001407       0.00006657
     -0.00053626       0.00003007
     -0.00157351      -0.00034927
     -0.00213486      -0.00011707
     -0.00013293       0.00009974
     -0.00024615       0.00006361
     -0.00028745      -0.00011415
     -0.00099942       0.00005586
     -0.00025846       0.00011833
     -0.00346865       0.00030483
     -0.00483172      -0.00061470
     -0.00173553      -0.00024702
     -0.00143253      -0.00016745
     -0.00099682      -0.00021938
     -0.00070626       0.00010330
     -0.00076530      -0.00024615
     -0.00017510      -0.00004713
     -0.00008393       0.00002207
     -0.00090041       0.00005095
     -0.00297665      -0.00007938
     -0.00087173      -0.00015581
     -0.00009434       0.00005451
     -0.00161618      -0.00006776
     -0.00458722      -0.00068438
     -0.00010304      -0.00003358
     -0.00056581      -0.00004512
     -0.00074486       0.00002552
     -0.00087541       0.00030625
     -0.00339986      -0.00056905
     -0.00434729       0.00007413
     -0.00127530       0.00004191
     -0.00217467       0.00029806
     -0.00079714      -0.00026145
     -0.00341802      -0.00018254
     -0.00456141       0.00066605
     -0.00017800       0.00009319
     -0.00005059       0.00010670
     -0.00006695      -0.00001193
     -0.00007698       0.00001201
     -0.00029450      -0.00008907
     -0.00130006      -0.00014045
     -0.00055810       0.00022222
     -0.00141203       0.00007803
     -0.00055752      -0.00017339
     -0.00305693      -0.00043358
     -0.00075957       0.00004296
     -0.00019840       0.00004977
     -0.00014972       0.00002302
     -0.00005137       0.00005200
     -0.00128050       0.00033950
     -0.00039322      -0.00006857
